@relation pendigits
@attribute 'a1' integer
@attribute 'a2' integer 
@attribute 'a3' integer 
@attribute 'a4' integer
@attribute 'a5' integer 
@attribute 'a6' integer 
@attribute 'a7' integer
@attribute 'a8' integer 
@attribute 'a9' integer 
@attribute 'a10' integer
@attribute 'a11' integer 
@attribute 'a12' integer 
@attribute 'a13' integer
@attribute 'a14' integer 
@attribute 'a15' integer 
@attribute 'a16' integer 
@attribute class {3, 8, 9}

@data
 78, 91, 11,100,  6, 67, 38, 34, 51,  0,  0, 20, 35, 51,100, 72, 8
 13, 87, 61,100,100, 86, 69, 59, 73, 51, 87, 21, 46,  0,  0,  5, 3
  0,  0, 38, 14, 71, 32, 93, 55,100, 81, 76,100, 48, 82, 73, 62, 9
100, 65, 72,100,  0, 85, 20, 52, 79, 78, 99, 48, 83,  5, 14,  0, 9
  3, 97, 42, 63,100, 31, 61,  0,  0, 19, 38, 57, 80, 95, 32,100, 8
 80, 50, 77, 96, 21,100, 58, 55, 77,  9,  0,  0, 24, 46,100, 82, 8
 40, 79, 45, 55, 69, 19, 15,  0, 13, 36, 67, 68,100,100,  0, 99, 8
 12, 97, 56,100, 97, 87,100, 63, 95, 39, 82, 10, 41,  0,  0, 12, 3
 40, 96, 83,100, 81, 72, 73, 61,100, 35, 79,  6, 35,  0,  0, 19, 3
  0,  0, 32, 13, 77, 36,100, 65, 92, 94, 32,100,  7, 75, 66, 63, 9
100,100, 33, 91, 44, 60, 84, 29, 46,  0,  0, 14, 39, 46, 87, 75, 8
 16, 78, 44,100, 95, 95, 75, 66, 51, 43,100, 31, 59,  9,  0,  0, 3
 91, 90, 31,100,  0, 65, 57, 32, 84,  0, 15, 14, 44, 57,100, 83, 8
 91, 70, 83,100, 15, 98, 40, 70,100, 72,100, 37, 70,  7,  0,  0, 9
 59, 86, 87,100,100, 75, 68, 52, 76, 36, 97, 13, 51,  0,  0,  5, 3
  0, 86, 45,100, 95, 93, 75, 69, 95, 39,100,  7, 50,  0,  1, 12, 3
 61,100,  0, 70, 54, 38,100,  5, 13,  0, 34, 36, 87, 71, 36, 84, 8
 41, 91, 75,100, 72, 71, 69, 56,100, 41, 74, 15, 28,  0,  0, 12, 3
 61, 56, 45,100,  0, 69, 58, 38,100,  0, 38,  3, 46, 54, 79, 99, 8
100, 97, 54,100, 40, 72, 87, 88, 94, 80, 61, 40, 26,  0,  0,  9, 9
 65,100, 93, 92, 71, 68, 80, 47,100, 24, 70,  6, 34,  0,  0,  7, 3
 11, 93, 65,100, 98, 81, 58, 56, 62, 40,100, 16, 53,  0,  0, 10, 3
100, 99, 45,100, 22, 65, 69, 74, 88, 88, 86, 44, 58,  6,  0,  0, 9
100,100, 46, 90, 57, 55, 91, 23, 46,  0,  0, 17, 35, 50, 85, 75, 8
 24, 92, 68,100,100, 83, 57, 68, 80, 41, 89, 14, 41,  9,  0,  0, 3
 39, 85, 86, 49,100, 11,  6,  0, 31, 35, 96, 67, 90,100,  0, 85, 8
 77, 90,  8,100,  1, 64, 55, 31, 60,  0,  0, 27, 29, 65,100, 89, 8
 17, 88, 56,100,100, 99, 92, 75, 61, 55, 70, 29, 42,  9,  0,  0, 3
 75, 67, 92,100, 40, 95, 68, 70,100, 70, 94, 29, 56,  0,  0,  0, 9
 12, 93, 48, 62, 95, 96, 21,100, 46, 70,100, 64, 77,  7,  0,  0, 9
 81, 91, 57,100, 66, 81,100, 94, 99, 67, 88, 40, 50, 18,  0,  0, 9
 89,100, 43, 90, 64, 73, 67, 77, 82, 44,100, 12, 54,  0,  0,  4, 9
  0, 85, 33,100, 82, 80, 51, 56, 67, 45,100, 17, 53,  0, 11, 20, 3
 70, 98,  0, 99, 36, 48, 93,  0,  4,  0, 16, 46,100, 79, 48,100, 8
 10, 85, 53,100, 87, 78, 41, 55, 64, 47,100, 21, 56,  0,  0,  9, 3
100, 80, 67,100, 42, 73, 80, 70, 89, 64, 79, 25, 45,  1,  0,  0, 9
 62, 56,100, 83, 52,100,  0, 77, 66, 78, 93, 57, 65, 28, 33,  0, 9
  0, 83, 28,100, 78, 92, 85, 64, 91, 46,100, 17, 57,  0,  5,  3, 3
 69, 76, 77,100,100, 83, 74, 58, 93, 35, 86,  7, 43,  0,  0,  6, 3
 75, 77, 65,100,  0, 83, 30, 62, 99, 78,100, 47, 74, 17, 10,  0, 9
 30, 82, 64,100,100, 84, 68, 62, 62, 47, 85, 23, 50,  3,  0,  0, 3
  4, 62, 61, 32, 53,  0,  0, 11, 53, 42,100, 74, 80,100, 12, 74, 8
  6, 36, 60, 64, 74,100, 19, 83, 62, 51,100, 18, 40,  0,  0, 28, 8
 54,100, 96, 93, 81, 72, 77, 54,100, 30, 83,  7, 41,  0,  0,  8, 3
 39, 84,  0, 86, 40, 42, 76,  0, 20,  9, 57, 54,100, 96, 44,100, 8
  6, 87, 50,100, 62, 81, 22, 57, 70, 46,100, 20, 59,  0,  0,  4, 3
 90,100,  0, 86, 42, 44, 53,  0, 17, 15, 73, 56,100, 99,  8, 99, 8
 20, 86,  0, 73, 82, 85, 35,100, 19, 45, 30,  0,100, 33, 24, 54, 8
 73, 91, 21, 85, 50, 37, 46,  0,  0, 24, 54, 63,100,100, 30, 78, 8
 60, 78,100,100, 38,100,  0, 76, 70, 79, 96, 56, 75, 27, 44,  0, 9
 75,100,  4, 88,  0, 61, 74, 70,100, 88, 82, 58, 56, 28, 51,  0, 9
 92, 90, 56,100, 33, 66, 78, 66,100, 69,100, 31, 65,  0,  0,  2, 9
 66, 59,100, 85, 54,100,  0, 84, 24, 61, 88, 54, 93, 30, 80,  0, 9
 88, 79, 80,100, 15, 88, 59, 85,100, 75, 76, 46, 38, 19,  0,  0, 9
  0,100, 31, 67, 98, 38, 86,  0, 15,  8, 65, 45,100, 84, 26, 86, 8
 35, 95, 51, 60, 72, 15, 22,  0,  0, 36, 53, 66,100, 99, 33,100, 8
 68,100,  0, 90, 62, 47,100,  0, 15,  5, 53, 55, 97,100, 18, 84, 8
 14, 81, 23,100, 81, 97, 61, 66, 60, 50,100, 33, 60,  7,  0,  0, 3
 76,100, 29, 95, 51, 70,100, 85,100, 59, 96, 15, 50,  0,  0, 15, 9
 60, 73, 59,100, 19, 73, 53, 36, 51,  0,  0, 20, 50, 52,100, 80, 8
 76, 73, 80,100, 53, 84,100, 87, 92, 55, 77, 22, 43,  0,  0, 16, 9
 68, 89, 17,100, 28, 63, 72, 28, 36,  0,  0, 32, 47, 64,100, 95, 8
  0, 75, 15, 53, 77, 22, 33,  0, 20, 34, 72, 67,100,100,  5, 89, 8
 38, 88, 80,100,100, 82, 75, 58, 99, 35, 76, 10, 33,  0,  0, 19, 3
 65, 99, 27,100, 45, 68, 74, 96, 91, 75,100, 26, 59,  0,  0,  5, 9
100,100, 56, 93, 40, 65, 85, 78, 94, 70, 86, 32, 51,  5,  0,  0, 9
100, 98, 24,100,  6, 68, 78, 41, 70,  0,  0,  9, 32, 53, 83, 93, 8
 24, 49, 98, 70,100,100, 49, 74, 84, 35, 69,  0,  0, 18, 69, 45, 8
  0, 77, 29,100, 78, 87, 55, 59, 67, 50,100, 23, 66,  0, 12,  7, 3
  9, 41, 73, 80,  0,100, 28, 56, 92, 16, 35,  0, 22, 42,100, 74, 8
 99, 81, 52, 58,  0, 50, 30, 82, 80,100,100, 70, 73, 34, 45,  0, 9
 78, 71, 36, 71, 20, 95, 75,100,100, 74, 78, 46, 40, 21,  0,  0, 9
 27, 84, 56,100,100, 90, 80, 65, 86, 36, 90,  5, 46,  0,  0,  4, 3
 42, 81, 69,100, 93, 85, 66, 60, 73, 41,100, 20, 58,  0,  0,  4, 3
 11, 17, 54, 54, 99, 92, 42,100, 31, 64,100, 35, 75,  0,  0, 13, 8
 36, 90, 77,100,100, 88, 66, 68, 47, 49, 73, 27, 42,  6,  0,  0, 3
 20, 69, 35,100,100, 95, 61, 53, 19, 11, 67,  0, 35, 38,  0, 80, 8
 58, 88, 96,100,100, 82, 81, 57, 88, 30, 85,  7, 42,  0,  0,  5, 3
100, 74, 51, 62,  0, 73, 25,100, 76, 96, 78, 63, 68, 31, 59,  0, 9
 19, 76, 67, 68, 86,100,  7, 83, 61, 61,100, 57, 81, 16,  0,  0, 9
 44, 93,  4, 83, 43, 42, 40,  0,  0, 16, 48, 52,100, 86, 49,100, 8
 77,100, 37, 88, 61, 68,100, 85, 84, 69, 72, 41, 39, 18,  0,  0, 9
 45,100,  0, 93, 33, 74, 53, 80, 70, 45,100, 15, 63,  0, 10,  2, 9
 41, 94, 22, 69, 90, 42,100,  3, 20,  0,  0, 37, 47, 73, 40,100, 8
 81, 67, 72,100,  0, 83, 31, 50,100, 66, 94, 51, 83, 11,  4,  0, 9
 40,100, 15, 68, 85, 73, 24, 89, 77, 59,100, 32, 52,  0,  0, 29, 9
 73, 83, 27, 87, 22, 41,  0,  0,  8, 36, 55, 68,100,100, 42, 85, 8
100, 77, 49, 66,  0, 69, 30, 97, 80,100, 90, 65, 64, 31, 38,  0, 9
  0, 60, 39, 49,100, 78, 57,100, 10, 68, 88, 58, 80, 20, 11,  0, 9
 28, 83, 66,100,100, 86, 81, 60, 94, 43, 96, 18, 54,  0,  0,  2, 3
 65, 94, 23,100, 25, 67, 74, 75, 74, 50,100, 15, 58,  0,  0, 14, 9
 56, 95, 42, 62, 38, 17,  0,  0, 27, 38, 64, 69,100,100, 53, 94, 8
 89, 76, 40,100,  9, 61,100, 29, 91,  0,  0, 25, 64, 63, 91,100, 8
 42, 97,  6, 74,100, 80, 40,100,  0, 84, 82, 66, 57, 32, 12,  0, 9
  0, 92, 46,100, 90, 89, 52, 67, 89, 44,100, 16, 53,  4,  3,  0, 3
 37, 69,100, 83, 61,100,  0, 91, 64, 78, 62, 55, 26, 28,  2,  0, 9
 39, 85, 18,100, 20, 67, 67, 76, 83, 71,100, 29, 61,  0,  0, 13, 9
 76, 93, 28, 69,100, 75, 34,100, 38, 41,  0,  0, 72, 12, 21, 52, 8
 23, 89, 68,100,100, 88, 68, 67, 63, 45, 90, 25, 50,  8,  0,  0, 3
 60, 82, 71,100,100, 87, 73, 60,100, 36, 79,  8, 37,  0,  0, 17, 3
 26, 88, 54,100,100, 89, 94, 59, 95, 35, 77,  6, 30,  0,  0, 12, 3
 42, 81, 52,100, 96, 76, 72, 47, 77, 37,100,  7, 39,  0,  0, 22, 3
 82, 70, 31, 56,  0, 81, 51,100,100, 84, 87, 51, 54, 21, 12,  0, 9
 32, 82, 63,100,100, 89, 65, 63, 91, 54, 94, 24, 51,  5,  0,  0, 3
 83, 73, 74,100,  4, 82,  0, 59, 74, 73,100, 54, 65, 21,  2,  0, 9
100, 82, 65,100, 38, 78, 73, 63, 85, 54, 82, 18, 44,  0,  0,  3, 9
 66, 76, 78, 49,100, 88, 50,100, 70, 66, 86, 45, 60,  0,  0,  6, 9
 38, 94,  0, 77, 73, 53,100,100, 24, 92, 70, 70, 94, 60, 82,  0, 9
  0, 98, 22, 65,100, 89, 17,100, 18, 74, 85, 70, 58, 30,  1,  0, 9
  5, 76, 29,100,100, 81, 55, 39,  0,  0, 61,  3, 15, 44, 21, 83, 8
 22, 99, 32, 74,100, 93, 15,100, 42, 83,100, 69, 55, 33,  0,  0, 9
 77, 99,  0, 73,100,100, 12, 84,  6, 48, 12,  0, 99, 39, 16, 51, 8
 32, 66, 87, 42, 73,  0,  0,  7, 37, 43,100, 72, 92,100, 30, 76, 8
 53, 64,100, 88, 52,100, 29, 66, 60, 27, 30,  0,  0, 24, 46, 53, 8
 30, 83, 61,100, 93, 81, 53, 59, 89, 48,100, 19, 56,  0,  0,  0, 3
 84, 91, 42,100, 36, 70, 83, 87, 94, 51,100,  6, 50,  0,  0,  6, 9
 82, 96, 63, 62,100, 25, 45,  0, 18, 32, 77, 65, 97,100,  0, 98, 8
 53, 79,  0, 92, 19, 58, 80, 27, 57,  0, 26, 34, 80, 68,100,100, 8
  0, 84, 35,100, 69, 81, 65, 55,100, 37, 91,  9, 48,  0, 15, 12, 3
 66, 72, 27,100,  0, 75, 45, 39, 63,  0, 11, 24, 50, 61,100, 87, 8
 28, 82, 74,100, 87, 77, 46, 51, 88, 48,100, 18, 52,  0,  0,  0, 3
 54, 93,100, 90, 38, 70, 63,100,100, 63, 96, 21, 35,  0,  0, 34, 9
 56, 91, 12, 77, 65, 37, 74,  0,  0, 18, 50, 59,100, 99, 24,100, 8
 51, 77, 74,100,100, 78, 72, 49, 94, 33, 80,  4, 33,  0,  0, 24, 3
  8, 67, 47,100,100, 83, 72, 42, 32,  5, 80,  0, 45, 35,  0, 69, 8
 80,100, 24, 98, 28, 70, 92, 91, 94, 86,100, 50, 70, 18,  0,  0, 9
 56, 63, 71,100,  1, 81, 48, 42, 76,  0,  0, 13, 27, 56,100, 86, 8
 42, 76, 74, 43,100, 76, 42,100, 66, 72,100, 38, 71,  1,  0,  0, 9
  0, 78, 35,100, 74, 86, 42, 55, 57, 31,100,  8, 58,  0,  8,  8, 3
 30, 78, 41,100,100, 83, 59, 62, 40, 56, 85, 30, 62,  0,  0,  9, 3
  0, 95, 43,100, 89, 91, 59, 68, 82, 45,100, 22, 55,  7,  1,  0, 3
 81,100, 49, 81, 76, 38, 50,  0,  0, 17, 58, 51,100, 91, 30, 98, 8
 41, 80, 73,100, 92, 76, 57, 50,100, 40, 86,  9, 37,  0,  0, 23, 3
 89, 71, 35, 68, 20, 90, 80,100,100, 73, 82, 45, 48, 20,  0,  0, 9
100, 78, 70,100, 38, 76, 83, 75, 86, 59, 83, 27, 58,  0,  0, 11, 9
  0, 75, 25,100, 90, 83, 45, 56, 59, 47,100, 18, 43,  0,  6, 19, 3
 28, 88, 58,100, 61, 74, 46, 54, 95, 45,100, 20, 54,  5,  0,  0, 3
 21, 81, 52,100,100,100, 85, 76, 64, 53, 83, 29, 44, 13,  0,  0, 3
 77,100, 11, 67,100, 72, 43, 99, 36, 32,  0,  0, 84,  2, 30, 46, 8
 19, 91, 58,100,100, 88, 69, 60, 51, 37, 93, 17, 53,  0,  0,  1, 3
 16, 93, 35, 70,100, 86, 26,100, 46, 86, 86, 72, 52, 32,  0,  0, 9
 56, 84,  0, 66, 75, 70, 86,100, 14, 84,100, 73, 65, 37, 45,  0, 9
 66, 82,  2,100,  0, 67, 57, 37, 62,  0,  6, 22, 32, 60,100, 84, 8
100, 78, 43,100,  2, 72, 51, 35, 46,  0,  0, 24, 50, 58, 76, 90, 8
 32, 86, 65,100, 99, 85, 78, 59, 94, 40,100, 14, 52,  0,  0,  0, 3
 59, 77,  0, 77, 49, 38, 93,  0, 10,  6, 38, 45,100, 79, 52,100, 8
  0, 97, 28, 78,100, 95, 16,100,  1, 81, 80, 64, 53, 25, 11,  0, 9
100, 87, 70,100, 50, 66, 69, 28, 35,  0,  0, 17, 44, 46, 92, 72, 8
 16, 78, 41,100, 89, 84, 38, 61, 29, 41,100, 25, 84,  2,  0,  0, 3
  0, 86, 35, 67, 98, 33, 81,  0, 24, 22, 74, 60,100,100, 15, 99, 8
 53, 97,  0, 72, 66, 38, 95,  0, 29, 15, 71, 55,100, 98, 15,100, 8
100, 91, 63,100, 42, 58, 83, 69, 97, 94, 70, 45, 37,  0,  0,  1, 9
  0, 45, 53, 36, 62,  0,  7,  6, 52, 38,100, 70, 71,100, 11, 84, 8
100, 90, 60,100, 18, 84, 70, 88, 89, 71, 66, 44, 37, 18,  0,  0, 9
 40, 81, 69,100, 97, 80, 66, 55,100, 41,100, 15, 53,  0,  0,  0, 3
 29, 76, 45,100,100, 90, 75, 63, 43, 40, 98, 24, 63,  4,  0,  0, 3
  2, 73, 10, 98, 73,100, 60, 73, 70, 44,100, 15, 47,  2,  0,  0, 3
 31, 82, 72,100,100, 87, 65, 64, 69, 40, 91, 14, 47,  0,  0,  5, 3
 90, 52, 79,100,  0, 99, 19, 50, 66,  4, 16,  0, 34, 51,100, 86, 8
 84, 72, 65,100, 16, 73, 51, 36, 65,  0,  0,  5, 37, 39,100, 61, 8
 11,100, 17, 71, 73, 37,100,  0,  9, 11, 27, 48, 92, 79,  0, 95, 8
 71,100, 22, 89, 48, 69, 51, 80, 75, 47,100, 16, 57,  0,  0,  7, 9
100, 85, 58,100, 10, 97, 28, 76, 77, 73, 54, 53, 21, 28,  0,  0, 9
 98, 86, 69,100, 34, 75, 76, 68, 90, 50,100, 16, 53,  2,  0,  0, 9
 64, 77, 86,100,100, 79, 83, 54, 79, 28, 90,  5, 36,  0,  0,  1, 3
  0, 86, 30,100, 65, 89, 50, 60, 74, 37,100, 14, 55,  0,  9,  0, 3
100,100, 38, 98, 49, 62, 97, 86, 98, 77, 97, 36, 70,  2,  0,  0, 9
 11, 82, 51,100, 93, 89, 65, 66, 73, 51,100, 32, 53, 14,  0,  0, 3
100,100, 43, 78, 80, 39, 76,  0,  0, 10, 39, 46, 86, 82, 10, 97, 8
 42, 84, 70,100,100, 87, 69, 65, 55, 43, 86, 23, 51,  5,  0,  0, 3
100,100, 56, 88, 64, 67, 91, 96, 93, 60, 79, 24, 43,  0,  0, 11, 9
 33, 90, 57, 56, 91, 20,  9,  0,  0, 33, 76, 64,100,100,  4, 96, 8
 38, 42, 96, 71,100,100, 32, 77, 43, 38, 62,  0,  0,  5, 49, 39, 8
 66, 48,100, 82, 52,100, 39, 64, 79, 29, 43,  0,  0, 26, 59, 56, 8
 37, 81, 61,100, 91, 84, 63, 63,100, 46, 85, 14, 37,  0,  0, 16, 3
 32, 82, 69,100, 74, 70, 57, 49,100, 33, 94,  5, 47,  0,  0,  7, 3
  1, 67, 44,100,100, 75, 64, 36, 17,  0,100, 18, 42, 52,  0, 88, 8
 45, 77, 89, 66, 96,100, 46, 88, 90, 72,100, 35, 62,  3,  0,  0, 9
 33, 74,  4, 93, 73,100, 55, 72, 38, 50,100, 35, 73,  8,  0,  0, 3
 86, 86, 44, 64,  0, 69, 39, 95, 95,100,100, 65, 73, 31, 57,  0, 9
 30, 85, 68,100, 54, 78, 60, 65,100, 46, 85, 15, 38,  0,  0, 16, 3
 39,100, 69, 58, 95, 10, 14,  0, 17, 42,100, 66, 91,100,  0,100, 8
 33,100,  0, 71, 86, 75, 38, 96, 38, 73,100, 71, 62, 32,  6,  0, 9
 67, 76, 87,100, 96, 74, 70, 50,100, 26, 76,  1, 34,  0,  0, 20, 3
 72, 70,100,100, 25, 94,  0, 63, 72, 74, 92, 57, 66, 23,  9,  0, 9
  0, 83, 18, 50, 63, 16, 23,  0,  3, 35, 50, 68,100,100, 13, 95, 8
100, 91, 58,100, 32, 75, 77, 87, 77, 76, 52, 43, 28, 10,  0,  0, 9
 96, 90,  2, 68, 78, 32, 85,  0, 15, 26, 72, 67,100,100,  0, 71, 8
 45, 87, 84,100, 66, 67, 79, 64,100, 33, 80,  0, 36,  0,  0, 25, 3
 88, 95, 60, 69, 74, 18, 10,  0,  0, 35, 67, 59,100,100, 36,100, 8
 80,100, 35, 97, 45, 76, 98, 80,100, 53, 95, 19, 53,  0,  0,  5, 9
 89, 79, 23, 71, 70, 30, 36,  0,  0, 26, 72, 63,100,100,  2, 76, 8
 41, 80, 60,100,100, 97, 98, 73, 94, 48, 75, 26, 42,  9,  0,  0, 3
 83, 61, 96, 97, 50,100, 54, 66,100, 62, 92, 21, 49,  0,  0,  3, 9
 84,100, 44, 91, 59, 76,100, 87, 89, 62, 70, 37, 38, 17,  0,  0, 9
100, 93, 51,100, 21, 60, 75, 61, 94, 95, 91, 46, 56,  6,  0,  0, 9
100, 89, 41,100,  0, 77, 59, 71, 84, 87, 57, 57, 30, 29,  7,  0, 9
 92, 72, 36, 59,  1, 82, 54,100,100, 82, 80, 48, 40, 19,  0,  0, 9
100, 88, 54, 76, 12, 80, 46,100, 79, 84, 53, 54, 20, 28,  0,  0, 9
 59,100,  6, 57,100, 72, 26, 86, 64, 46,  0,  0, 91, 10, 35, 34, 8
 64, 75, 43,100, 40, 60,100, 28, 81,  0,  0,  6, 38, 44, 72, 75, 8
100, 69, 70,100,  0, 95, 20, 71, 87, 84, 87, 48, 71,  8, 11,  0, 9
 99, 69, 86,100, 32, 91, 62, 70,100, 66, 98, 27, 57,  0,  0,  1, 9
 56,100, 39, 68, 70, 27, 29,  0,  0, 33, 62, 60,100, 90, 30, 95, 8
 27, 97, 71,100, 77, 79, 67, 60,100, 40, 87, 12, 45,  1,  0,  0, 3
 33,100, 84, 95, 81, 73, 58, 56,100, 38, 99, 13, 51,  0,  0,  2, 3
  0, 95, 25, 72,100, 84, 30,100, 23, 81,100, 66, 78, 30, 33,  0, 9
  0, 72, 59, 43, 90,  7, 27,  0, 20, 37, 67, 70,100,100, 22, 86, 8
100, 63, 39, 53,  0, 66, 36, 93, 82,100, 89, 67, 88, 33, 91,  0, 9
 28, 90, 58,100, 97, 80, 69, 52, 86, 36,100,  9, 51,  0,  0,  5, 3
 38, 85, 69,100, 76, 75, 55, 50,100, 34, 77, 11, 28,  0,  0,  8, 3
  0,  0, 36, 14, 65, 34, 89, 57,100, 83, 73,100, 37, 89, 68, 73, 9
  0, 87, 38,100, 88, 88, 68, 58, 47, 39,100, 28, 96,  0, 41,  1, 3
 72, 97, 64, 54, 69,  0,  0, 13, 28, 50,100, 73, 96,100, 19, 90, 8
 15, 62, 56,100,100, 88, 74, 43, 41,  0, 88,  8, 65, 50,  0, 60, 8
  0, 95, 48,100, 92, 85, 55, 61, 78, 34,100,  5, 48,  0,  3, 15, 3
 24, 99, 77,100, 95, 70, 44, 51, 73, 47,100, 18, 55,  0,  0,  8, 3
 93, 96, 72,100, 70, 76,100, 99, 92, 71, 80, 42, 47, 17,  0,  0, 9
  0, 69, 49, 35, 63,  0,  1,  6, 41, 41,100, 72, 99,100, 19, 76, 8
 69, 70, 61,100,  2, 84, 23, 41, 48,  0,  0, 23, 43, 59,100, 84, 8
 36, 79, 61,100, 72, 75, 55, 51,100, 38, 96, 10, 48,  0,  0,  2, 3
 70, 90, 27, 73,  1,100, 57, 90, 84, 57,100, 21, 66,  0,  0,  8, 9
 45, 71, 63,100, 20, 78, 44, 39, 51,  0,  0, 11, 40, 40,100, 52, 8
 59,100, 10, 71, 99, 78, 31, 96,  0, 45, 41,  0,100, 35, 23, 61, 8
100, 76, 55,100,  6, 70, 70, 68, 80, 82, 93, 38, 71,  0,  0, 12, 9
 68, 82, 38, 65, 74, 27, 34,  0,  0, 33, 53, 66,100,100, 16, 95, 8
 31, 81, 58,100,100,100, 81, 76, 65, 50, 78, 22, 41,  7,  0,  0, 3
 32, 68,  0,100, 38, 71,100, 37, 75,  0, 13, 18, 35, 59, 90, 95, 8
 35, 90, 88,100, 81, 79, 44, 62, 94, 44,100, 18, 54,  0,  0,  8, 3
 29, 83, 61,100,100, 97, 79, 75, 58, 49, 61, 19, 38,  0,  0,  5, 3
100, 79, 52,100,  0, 78, 25, 50, 83, 68, 99, 77, 83, 38, 62,  0, 9
 28, 74, 68,100, 97, 87, 61, 57,100, 38, 96,  8, 44,  0,  0, 13, 3
 75, 75, 38,100, 12, 64, 88, 31, 89,  0,  0, 20, 29, 62,100, 96, 8
 98, 64, 52, 70, 12, 89, 68,100,100, 76, 86, 45, 48, 20,  0,  0, 9
 55, 76, 77,100,100, 79, 67, 52, 95, 42, 99, 12, 49,  0,  0, 14, 3
 58, 84, 91,100,100, 84, 77, 60, 87, 35, 80, 10, 41,  1,  0,  0, 3
 30, 80, 66,100, 88, 77, 48, 51, 71, 44,100, 18, 52,  0,  0,  5, 3
 88, 63, 87,100,  7, 94,  0, 59, 73, 76,100, 77, 85, 39, 80,  0, 9
  0, 82, 44, 98,100,100, 93, 75, 53, 55, 78, 35, 58, 13,  7,  0, 3
 12, 90, 67,100, 71, 70, 26, 44, 71, 47,100, 19, 50,  0,  0, 14, 3
 44, 86, 77,100,100, 85, 78, 63, 63, 40, 70, 14, 39,  0,  0,  2, 3
 85, 96, 38, 77,100, 40, 68,  0,  0, 20, 51, 59, 98,100, 32, 86, 8
 23, 78, 51,100,100, 78, 70, 40, 40,  0, 78,  2, 37, 37,  0, 74, 8
 42,100, 20, 71,100, 84, 20, 97,  0, 48, 14,  0, 73, 24,  8, 58, 8
100, 92, 55,100, 33, 70, 77, 69, 78, 66, 83, 21, 46,  0,  0,  9, 9
 85, 76, 67, 68, 16, 78, 59,100,100, 85, 79, 53, 41, 26,  0,  0, 9
 78, 96,  9, 75,100, 66, 82,100, 17, 54,  0,  0, 81, 18, 24, 61, 8
 51, 85, 83,100,100, 90, 81, 66, 73, 40, 73, 16, 39,  2,  0,  0, 3
 39, 84, 64,100, 83, 77, 71, 53,100, 31, 80,  6, 31,  0,  0, 18, 3
100, 89, 49, 73,  0, 65, 41, 93, 94,100, 78, 64, 45, 33, 23,  0, 9
  0, 79, 40,100, 87, 89, 66, 60, 82, 46,100, 19, 56,  0,  4,  3, 3
 40, 80, 60,100,100, 89, 59, 64, 60, 48,100, 27, 60,  2,  0,  0, 3
 32, 82, 67,100,100, 85, 69, 58, 70, 36, 88, 10, 44,  0,  0,  7, 3
 28, 74, 57,100, 81, 74, 38, 47, 78, 49,100, 18, 49,  0,  0, 12, 3
  4, 77, 42,100, 97, 95, 77, 62, 90, 49,100, 15, 49,  0,  0, 12, 3
 72, 72, 51,100,  4, 75, 44, 38, 52,  0,  0, 17, 41, 53,100, 81, 8
 71, 64,100, 79, 63,100,  0, 85, 29, 61,100, 66, 94, 33, 95,  0, 9
 57, 89,  0,100,  1, 68, 43, 34, 30,  0,  1, 31, 41, 65,100, 86, 8
 39, 96, 57, 59,100, 94, 34,100, 61, 66, 78, 66, 71, 15,  0,  0, 9
 20, 77, 61,100,100, 80, 48, 46,  9,  7, 68,  0, 25, 39,  0, 82, 8
 84, 90,  0, 91, 51, 56, 98, 19, 36,  0, 43, 40,100, 75, 62,100, 8
 46, 89, 63,100, 96, 78, 59, 53,100, 47,100, 18, 50,  0,  0,  9, 3
 81, 73, 73,100,  0, 85, 27, 60,100, 76, 99, 64, 94, 31, 86,  0, 9
 42, 99, 55, 61, 71, 24, 18,  0,  0, 30, 64, 61,100, 94,  9,100, 8
 90, 76, 42, 69, 40,100, 81, 90, 93, 54,100, 16, 55,  0,  0, 10, 9
 13, 87, 11,100, 59, 95, 32, 65, 81, 56,100, 29, 56,  8,  0,  0, 3
  4, 81, 35,100, 45, 75, 25, 56, 82, 53,100, 25, 57,  6,  0,  0, 3
 41, 86, 80,100, 93, 78, 50, 58, 94, 44,100, 14, 53,  0,  0,  4, 3
 90, 79, 30, 61,  4, 89, 55,100, 80, 63,100, 26, 74,  0,  0,  8, 9
 15, 87, 55,100,100, 99, 84, 77, 52, 57, 63, 33, 41, 10,  0,  0, 3
 20, 77, 54,100,100, 94, 81, 64, 79, 44, 94, 15, 48,  0,  0, 14, 3
 34, 85, 64,100, 90, 82, 60, 56,100, 38, 92, 11, 44,  0,  0, 13, 3
  1, 85, 48,100,100,100, 70, 76, 91, 51,100, 18, 52,  3,  0,  0, 3
 31, 70, 47,100, 91, 75, 51, 50, 71, 48,100, 18, 51,  0,  0, 17, 3
 57, 76, 47,100, 89, 95, 62, 64, 71, 49,100, 23, 57,  1,  0,  0, 3
 10, 81, 61,100,100, 76, 64, 38, 35,  0, 83, 10, 51, 48,  0, 76, 8
 41,100, 58, 66,100, 98, 34, 92, 68, 70, 75, 52, 69,  1,  0,  0, 9
 55, 89, 85,100,100, 81, 78, 60, 69, 35, 64,  9, 33,  0,  0,  3, 3
 85, 64, 85,100, 39, 81, 71, 56, 98, 71,100, 30, 64,  0,  0,  2, 9
 88, 92,  2, 99, 16, 66, 94, 37, 70,  0,  0, 24, 42, 65,100,100, 8
 80,100, 18, 98, 60, 66,100, 29, 42,  0,  0, 23, 42, 61, 56, 98, 8
